epoch,train_loss,valid_loss,valid_mse,valid_psnr,valid_gfc,lr
37,0.0041569984873756766,0.004064005950857309,0.004064005950857309,23.98409417594399,0.955826812868665,0.0001
38,0.004148635088279843,0.004067236705902655,0.004067236705902655,23.98010529371371,0.9559069951628424,0.0001
39,0.004146956937387585,0.0041347297997018145,0.0041347297997018145,23.90817828242522,0.9559663412677255,0.0001
40,0.004144688817299903,0.00407252847483963,0.00407252847483963,23.97545016851809,0.9559185618807555,0.0001
41,0.004148177487775683,0.004058271889711262,0.004058271889711262,23.991420769450517,0.9560157011269005,0.0001
42,0.004142566639371216,0.0040522287703552255,0.0040522287703552255,23.99623810218436,0.9561076783070899,0.0001
43,0.004140439454838634,0.004054720210991088,0.004054720210991088,23.99341717856123,0.9560700131070082,0.0001
44,0.004139707162976265,0.004071447115901644,0.004071447115901644,23.97303857279247,0.9559439367549435,0.0001
45,0.004131323307566345,0.004057197816741125,0.004057197816741125,23.990322925388657,0.9558786142403912,0.0001
46,0.004131571292504669,0.004037064316261346,0.004037064316261346,24.0132047927774,0.9560119278112035,0.0001
47,0.00412796257250011,0.0040652673575837335,0.0040652673575837335,23.982312615405654,0.9558483662119337,0.0001
48,0.004127400601282716,0.004087555288948166,0.004087555288948166,23.957470964498306,0.9558980673741383,0.0001
49,0.004123817702010274,0.00404501937412817,0.00404501937412817,24.004181042684788,0.9561966464018367,0.0001
50,0.004122604456171393,0.004045107163144809,0.004045107163144809,24.00492543415116,0.9562238997714535,0.0001
51,0.004121165313571692,0.004061714143960908,0.004061714143960908,23.98687817337109,0.9558607605612202,5e-05
52,0.004103622496407479,0.004030716884288059,0.004030716884288059,24.02027967083129,0.9561063195489774,5e-05
53,0.004102019904833287,0.004030146392857193,0.004030146392857193,24.020630928847265,0.956139583496531,5e-05
54,0.004101571196503937,0.004031826709367478,0.004031826709367478,24.019095078303735,0.9560236608146861,5e-05
55,0.004099355468712747,0.004017662071581384,0.004017662071581384,24.033818243776835,0.9560586073596007,5e-05
56,0.0040967075562104585,0.004025646107223857,0.004025646107223857,24.024298934206872,0.9560094008779829,5e-05
57,0.004096486447006464,0.0040208797540017376,0.0040208797540017376,24.031267410730575,0.9561894270265179,5e-05
58,0.004096842019632459,0.004027450119091827,0.004027450119091827,24.022378772939575,0.956194693875161,5e-05
59,0.004095877274498344,0.004032670016026801,0.004032670016026801,24.015965154401304,0.9559879564935234,5e-05
60,0.004093620311282575,0.004022365634679605,0.004022365634679605,24.028192237386637,0.9560831640936007,2.5e-05
61,0.004083111094124616,0.004020562991618541,0.004020562991618541,24.030167928276285,0.9561458681799044,2.5e-05
62,0.004083866803720594,0.004017431013120018,0.004017431013120018,24.033771064404835,0.9560890315444606,2.5e-05
63,0.004082543051987886,0.0040196850643772035,0.0040196850643772035,24.030571798574933,0.9561156558383043,2.5e-05
64,0.004081996317021549,0.004013596414024853,0.004013596414024853,24.039201224521815,0.9562537419568201,2.5e-05
65,0.004080869083479047,0.004010385111460735,0.004010385111460735,24.041755404472994,0.9560688878320585,2.5e-05
66,0.004081873747892678,0.004015847904144958,0.004015847904144958,24.03645547381979,0.95621536757536,2.5e-05
67,0.004079794952552765,0.004009521462521546,0.004009521462521546,24.043154713703377,0.9561316951824601,2.5e-05
68,0.004081066233105958,0.004018809407605392,0.004018809407605392,24.033593537873205,0.9562150285502148,2.5e-05
69,0.004079929527640342,0.0040203521805251856,0.0040203521805251856,24.029951913635678,0.9560426838079076,2.5e-05
70,0.0040782207847572865,0.004013987857207751,0.004013987857207751,24.036776621814365,0.9561498692840528,2.5e-05
71,0.004079141310788691,0.004007049124379446,0.004007049124379446,24.045369365474276,0.956174551301701,2.5e-05
72,0.004078192198369652,0.004004973007638933,0.004004973007638933,24.04736901791491,0.9561187549001852,2.5e-05
73,0.004078009418956936,0.004009248949824625,0.004009248949824625,24.043176214568756,0.9561854824898349,2.5e-05
74,0.004077531916461885,0.004009015757329525,0.004009015757329525,24.04318993530018,0.9561385349103599,2.5e-05
75,0.004077687031961977,0.004007432363618901,0.004007432363618901,24.044662326258127,0.9561837759746867,2.5e-05
76,0.004074782499484718,0.004018157059148808,0.004018157059148808,24.033691218904785,0.9562106398260517,2.5e-05
77,0.004076027559116483,0.004005909964121926,0.004005909964121926,24.046075252158467,0.9560819032845224,1.25e-05
78,0.004070086625777185,0.004006969444394396,0.004006969444394396,24.044378897963465,0.9560726007838158,1.25e-05
79,0.004070360464043916,0.0040014017147907786,0.0040014017147907786,24.051553059826677,0.956168883925031,1.25e-05
80,0.004070042486488819,0.004007895140475623,0.004007895140475623,24.044740074046654,0.9561973730469965,1.25e-05
81,0.004069228890072554,0.004007940779730773,0.004007940779730773,24.043264150474375,0.9561443533867028,1.25e-05
82,0.004070418967865408,0.00400883768044507,0.00400883768044507,24.042716594876254,0.956166958353322,1.25e-05
83,0.004070011572912336,0.004001432872573092,0.004001432872573092,24.051282363841107,0.9561740934469138,1.25e-05
84,0.0040679903006181125,0.004001050064885977,0.004001050064885977,24.05156880036056,0.9561946209828565,6.25e-06
85,0.004066262788325548,0.0040015410572575155,0.0040015410572575155,24.05114513381497,0.9561596277413095,6.25e-06
86,0.004066295236721635,0.004001301174959654,0.004001301174959654,24.051449725978,0.956175165571225,6.25e-06
87,0.004065644657611847,0.0040021342919415726,0.0040021342919415726,24.0509117592505,0.9561916255647209,6.25e-06
88,0.004064597406890243,0.004004049900871743,0.004004049900871743,24.04840261566103,0.9561417581169469,6.25e-06
89,0.004065166195295751,0.004002613571597037,0.004002613571597037,24.049956080285188,0.9562233754783679,3.125e-06
90,0.004063111216761172,0.0039999553841793805,0.0039999553841793805,24.053117101976216,0.9562408931695732,3.125e-06
91,0.004062791887484491,0.003999960291418869,0.003999960291418869,24.05318383756579,0.9562225178548485,3.125e-06
92,0.004063050111941993,0.004004471509711473,0.004004471509711473,24.048765781637666,0.9562471281191346,3.125e-06
93,0.0040635473668575285,0.003999628400975826,0.003999628400975826,24.05326035086254,0.9561694279597823,3.125e-06
94,0.004063944540172815,0.003999431583449055,0.003999431583449055,24.053698948715127,0.9562114143067864,3.125e-06
95,0.00406323516368866,0.0040015145471900895,0.0040015145471900895,24.0519505203827,0.9562398434444598,3.125e-06
96,0.00406215158328414,0.004000131500540835,0.004000131500540835,24.053144080272386,0.9562102339829609,3.125e-06
97,0.004064611530676484,0.004000601496630509,0.004000601496630509,24.051906967543832,0.9561806142709817,3.125e-06
98,0.004062550476938486,0.003998707284391591,0.003998707284391591,24.05411079328124,0.9561518874897319,3.125e-06
99,0.004063062615506351,0.003999909544719537,0.003999909544719537,24.05318535011068,0.9562000776552091,3.125e-06
100,0.004062625354900956,0.003999540528911314,0.003999540528911314,24.052946550336877,0.9561577484865856,3.125e-06
