noise_std,sample_index,method,mse,psnr,gfc
0.01,169,Wiener,2.2092477593105286e-05,46.55755576809565,0.9999738931655884
0.01,169,DnResUnet,1.752388743625488e-05,47.56369545152067,0.9999793767929077
0.01,169,BasicCNN,2.8865439162473194e-05,45.39621830703445,0.9999649524688721
0.01,169,DnCNN,2.201573624915909e-05,46.57266786307089,0.9999796748161316
0.01,169,UNet1D,0.00019225949654355645,37.16112199278919,0.9998727440834045
0.01,169,TCN,1.8859498595702462e-05,47.24469857728822,0.9999827146530151
0.01,170,No Denoise,8.300401532324031e-05,40.80900898099267,0.9996351599693298
0.01,170,Wavelet,6.980018224567175e-05,41.56143443448669,0.9996932744979858
0.01,170,S-G Filter,4.75511078548152e-05,43.22839360332705,0.9997910261154175
0.01,170,Wiener,7.355754496529698e-05,41.33372774075299,0.9996825456619263
0.01,170,DnResUnet,4.953606185154058e-05,43.05078523065657,0.9997915625572205
0.01,170,BasicCNN,9.571778355166316e-05,40.19007366498498,0.9996350407600403
0.01,170,DnCNN,9.636908362153918e-05,40.16062270724539,0.9995806217193604
0.01,170,UNet1D,8.593511302024126e-05,40.658293475184124,0.9997298121452332
0.01,170,TCN,3.1300762202590704e-05,45.04445086851351,0.9998621940612793
0.01,171,No Denoise,0.004987900145351887,23.020822494109666,0.9916628003120422
0.01,171,Wavelet,0.004338453523814678,23.62665050617139,0.9927497506141663
0.01,171,S-G Filter,0.003220871090888977,24.92026656625793,0.9946315288543701
0.01,171,Wiener,0.002124448074027896,26.727538795138635,0.9964515566825867
0.01,171,DnResUnet,0.0008919144165702164,30.49676816245495,0.9986050128936768
0.01,171,BasicCNN,0.0020705002825707197,26.839247058914285,0.9963510632514954
0.01,171,DnCNN,0.0010899767512455583,29.6258276528272,0.9981256723403931
0.01,171,UNet1D,0.0009353709174320102,30.290161373087933,0.9983800053596497
0.01,171,TCN,0.0010331992525607347,29.85815916676872,0.9983348250389099
0.01,172,No Denoise,0.006129291374236345,22.125897326672757,0.9830322861671448
0.01,172,Wavelet,0.005062364973127842,22.956465474232097,0.9859413504600525
0.01,172,S-G Filter,0.0030892561189830303,25.10146084430815,0.9913644790649414
0.01,172,Wiener,0.00210203742608428,26.77359555768679,0.9940796494483948
0.01,172,DnResUnet,0.0002300588967045769,36.38160967289449,0.9993551969528198
0.01,172,BasicCNN,0.001760820858180523,27.542848258959562,0.9949586987495422
0.01,172,DnCNN,0.0008381854277104139,30.76659893871978,0.9975540637969971
0.01,172,UNet1D,0.0004496887559071183,33.47087971468177,0.9988313317298889
0.01,172,TCN,0.00027230294654145837,35.64947659211734,0.9992063641548157
0.01,173,No Denoise,0.00022815486590843648,36.417702644996986,0.9989312291145325
0.01,173,Wavelet,0.0001929426216520369,37.145718246959774,0.9990962743759155
0.01,173,S-G Filter,0.00012624524242710322,38.98784979360494,0.9994096159934998
0.01,173,Wiener,0.00012220875942148268,39.128976645347265,0.9994220733642578
0.01,173,DnResUnet,0.0001201253617182374,39.203652915856416,0.9994338154792786
0.01,173,BasicCNN,0.00020139354455750436,36.95954454378161,0.9991556406021118
0.01,173,DnCNN,0.0001315650442847982,38.80859483752351,0.9993768334388733
0.01,173,UNet1D,0.0001274486567126587,38.946647375611654,0.9994041919708252
0.01,173,TCN,6.486651545856148e-05,41.879794311550924,0.9996938705444336
0.01,174,No Denoise,0.004146990366280079,23.822669735282563,0.9940859079360962
0.01,174,Wavelet,0.0011029274901375175,29.57453038483003,0.9984520077705383
0.01,174,S-G Filter,0.0009829701157286763,30.07459685394128,0.9986148476600647
0.01,174,Wiener,0.0009328826563432813,30.301729810204897,0.9987459182739258
0.01,174,DnResUnet,0.0005860533565282822,32.32062842359178,0.9992440342903137
0.01,174,BasicCNN,0.0017598860431462526,27.54515452887582,0.9977843761444092
0.01,174,DnCNN,0.0007205532165244222,31.42333938806376,0.9989749193191528
0.01,174,UNet1D,0.0005796605837531388,32.36826230145886,0.9994686245918274
0.01,174,TCN,0.0005053377826698124,32.96418229583705,0.9993130564689636
0.01,175,No Denoise,0.002916066674515605,25.352025502981057,0.9959449172019958
0.01,175,Wavelet,0.0013174181804060936,28.802763475776953,0.9981614947319031
0.01,175,S-G Filter,0.0010365620255470276,29.844047055847277,0.9985537528991699
0.01,175,Wiener,0.0007549261208623648,31.22095547538665,0.9989433884620667
0.01,175,DnResUnet,0.00018703180830925703,37.28084527161676,0.999823272228241
0.01,175,BasicCNN,0.0008290692931041121,30.814091698657556,0.9988678693771362
0.01,175,DnCNN,0.0003770908806473017,34.23553970199641,0.9994725584983826
0.01,175,UNet1D,0.0002096909302053973,36.784203537355765,0.9997778534889221
0.01,175,TCN,0.00011469950550235808,39.40438454444505,0.9998438954353333
0.01,176,No Denoise,0.00016112720186356455,37.92831134801227,0.9995821714401245
0.01,176,Wavelet,3.761117841349915e-05,44.24683059280004,0.999902606010437
0.01,176,S-G Filter,2.6471148885320872e-05,45.7722720929452,0.999931275844574
0.01,176,Wiener,6.9261877797544e-05,41.59505738226113,0.9998304843902588
0.01,176,DnResUnet,2.7637566745397635e-05,45.585001955801985,0.999939501285553
0.01,176,BasicCNN,7.446373638231307e-05,41.28055175886776,0.9998100996017456
0.01,176,DnCNN,2.1099400328239426e-05,46.7572988772778,0.9999454021453857
0.01,176,UNet1D,9.362638229504228e-05,40.28601757343984,0.9998791813850403
0.01,176,TCN,2.255097933812067e-05,46.46834592947607,0.999941885471344
0.01,177,No Denoise,0.0029177223332226276,25.349560403682037,0.9953147172927856
0.01,177,Wavelet,0.0004680877027567476,33.296727681762086,0.9992440342903137
0.01,177,S-G Filter,0.0007490520947612822,31.254879771194865,0.9987910985946655
0.01,177,Wiener,0.0005603586905635893,32.515338882355664,0.9990962147712708
0.01,177,DnResUnet,0.00014172730152495205,38.48546481724745,0.9997783303260803
0.01,177,BasicCNN,0.0006353695061989129,31.96973632454004,0.9989873170852661
0.01,177,DnCNN,0.0002864802663680166,35.429052881909804,0.9995368719100952
0.01,177,UNet1D,0.0006965131033211946,31.570707088931975,0.9996227622032166
0.01,177,TCN,0.00019638444064185023,37.068929239374015,0.9996827244758606
0.01,178,No Denoise,7.44946300983429e-05,41.27875031986079,0.9999255537986755
0.01,178,Wavelet,3.373454819666222e-05,44.719251019311095,0.9999710321426392
0.01,178,S-G Filter,2.9257651476655155e-05,45.33760537802783,0.9999760389328003
0.01,178,Wiener,5.751198477810249e-05,42.40241644342741,0.9999581575393677
0.01,178,DnResUnet,4.471397915040143e-05,43.4955668002761,0.9999745488166809
0.01,178,BasicCNN,6.2042978242971e-05,42.07307362962829,0.9999550580978394
0.01,178,DnCNN,4.177313167019747e-05,43.79102965096298,0.9999640583992004
0.01,178,UNet1D,0.00018239904602523893,37.38977437427877,0.9998224377632141
0.01,178,TCN,3.5900488001061603e-05,44.4489964794737,0.9999803900718689
0.01,179,No Denoise,0.0002337599580641836,36.31229879320863,0.9997796416282654
0.01,179,Wavelet,6.655439938185737e-05,41.76823231487354,0.9999457597732544
0.01,179,S-G Filter,6.954619311727583e-05,41.577266378273585,0.9999428987503052
0.01,179,Wiener,6.77173156873323e-05,41.69300265644094,0.9999390244483948
0.01,179,DnResUnet,3.463533357717097e-05,44.60480625263262,0.9999710321426392
0.01,179,BasicCNN,0.000104434227978345,39.811571394000936,0.9998995065689087
0.01,179,DnCNN,5.755444726673886e-05,42.39921112541901,0.9999514222145081
0.01,179,UNet1D,0.0002017276710830629,36.952345253151044,0.9998846650123596
0.01,179,TCN,4.5830125600332394e-05,43.38848952542328,0.9999668002128601
0.01,180,No Denoise,0.0002373667375650257,36.245801392317276,0.9994334578514099
0.01,180,Wavelet,8.770427666604519e-05,40.569792289010095,0.9997907280921936
0.01,180,S-G Filter,9.854452218860388e-05,40.0636751191606,0.9997673630714417
0.01,180,Wiener,0.0003897366113960743,34.09228795181272,0.9991252422332764
0.01,180,DnResUnet,5.425304698292166e-05,42.65575865761293,0.9998701810836792
0.01,180,BasicCNN,0.0002557373372837901,35.92205860974248,0.9994505643844604
0.01,180,DnCNN,6.523008778458461e-05,41.85552037017371,0.9998417496681213
0.01,180,UNet1D,0.00011738698958652094,39.303800348081126,0.9997305274009705
0.01,180,TCN,5.599494033958763e-05,42.51851213741502,0.9998676180839539
0.01,181,No Denoise,0.0001897846523206681,37.21738911413199,0.9996970891952515
0.01,181,Wavelet,4.5783566747559234e-05,43.392903768330804,0.9999324679374695
0.01,181,S-G Filter,5.4883545089978725e-05,42.60557844034351,0.9999178051948547
0.01,181,Wiener,5.665006028721109e-05,42.46799623622487,0.9999089241027832
0.01,181,DnResUnet,7.507175905629992e-05,41.24523407771632,0.9998760223388672
0.01,181,BasicCNN,8.532330684829503e-05,40.689323210831745,0.9998598098754883
0.01,181,DnCNN,5.5225016694748774e-05,42.57864144167507,0.9999260902404785
0.01,181,UNet1D,0.00021685294632334262,36.638346728314424,0.9997431635856628
0.01,181,TCN,4.2391962779220194e-05,43.72716474810635,0.9999376535415649
0.01,182,No Denoise,2.137931005563587e-05,46.700063142752775,0.9999583959579468
0.01,182,Wavelet,5.886899543838808e-06,52.30113375081107,0.9999884963035583
0.01,182,S-G Filter,6.844251856819028e-06,51.64674017539148,0.9999867677688599
0.01,182,Wiener,2.637695797602646e-05,45.78775292580595,0.9999516606330872
0.01,182,DnResUnet,1.0142590326722711e-05,49.938511159162104,0.9999823570251465
0.01,182,BasicCNN,1.8705204638536088e-05,47.280375361746316,0.9999651312828064
0.01,182,DnCNN,3.721978828252759e-06,54.29226101597286,0.9999929070472717
0.01,182,UNet1D,0.0001562295510666445,38.062368152005334,0.9998832941055298
0.01,182,TCN,4.852126494370168e-06,53.14067885651536,0.9999909400939941
0.01,183,No Denoise,0.0005204625776968896,32.83610491675085,0.9989615678787231
0.01,183,Wavelet,0.0001132587349275127,39.45928293645997,0.9997755885124207
0.01,183,S-G Filter,0.00012237955525051802,39.12291129441354,0.9997575283050537
0.01,183,Wiener,7.626815931871533e-05,41.176567348931954,0.9998464584350586
0.01,183,DnResUnet,3.0720417271368206e-05,45.12572889635906,0.999947190284729
0.01,183,BasicCNN,0.00012124654313083738,39.16330634751296,0.9997562170028687
0.01,183,DnCNN,3.924432166968472e-05,44.06223173209775,0.9999257922172546
0.01,183,UNet1D,0.00025927438400685787,35.86240388876674,0.9997971653938293
0.01,183,TCN,2.4201439373428002e-05,46.161588037159476,0.999960720539093
0.01,184,No Denoise,8.925580914365128e-06,50.493635085834924,0.9999724626541138
0.01,184,Wavelet,6.150961780804209e-06,52.110569714703836,0.9999815225601196
0.01,184,S-G Filter,6.690003829135094e-06,51.74573633656428,0.9999797344207764
0.01,184,Wiener,2.9312552214832976e-05,45.329463663257066,0.999904990196228
0.01,184,DnResUnet,1.6151101590367034e-05,47.91797851146987,0.9999533295631409
0.01,184,BasicCNN,2.1029434719821438e-05,46.77172401177768,0.999933123588562
0.01,184,DnCNN,1.4306753655546345e-05,48.44458900791389,0.9999527335166931
0.01,184,UNet1D,4.440689735929482e-05,43.525495692449,0.9998872876167297
0.01,184,TCN,1.1780989552789833e-05,49.28818229135778,0.9999610781669617
0.01,185,No Denoise,0.0007656582165509462,31.159650525488587,0.9976769685745239
0.01,185,Wavelet,0.0006345813162624836,31.9751271881543,0.9980728030204773
0.01,185,S-G Filter,0.000448435777798295,33.482997451392514,0.9986377358436584
0.01,185,Wiener,0.00033018598333001137,34.81241366844381,0.9990026354789734
0.01,185,DnResUnet,0.000208145342185162,36.81633303181793,0.9993770718574524
0.01,185,BasicCNN,0.0005272931884974241,32.779478387900774,0.9984428882598877
0.01,185,DnCNN,0.0003435803228057921,34.63971716614863,0.9989507794380188
0.01,185,UNet1D,0.0005142149166204035,32.888553292645945,0.9985641837120056
0.01,185,TCN,0.0002056975499726832,36.86770881079612,0.9993771910667419
0.01,186,No Denoise,2.632250834722072e-05,45.79672727920893,0.999960720539093
0.01,186,Wavelet,1.147448165284004e-05,49.402669241258536,0.9999828934669495
0.01,186,S-G Filter,1.1673936569422949e-05,49.32782670767544,0.9999826550483704
0.01,186,Wiener,2.688906533876434e-05,45.70424293547313,0.9999625086784363
0.01,186,DnResUnet,3.2951236789813265e-05,44.82128279980116,0.9999700784683228
0.01,186,BasicCNN,2.6067777071148157e-05,45.8389600170069,0.9999624490737915
0.01,186,DnCNN,2.1756648493465036e-05,46.62408004787182,0.9999677538871765
0.01,186,UNet1D,0.00020011076412629336,36.98729549670042,0.9999493956565857
0.01,186,TCN,1.0583570656308439e-05,49.753677864866674,0.9999845027923584
0.01,187,No Denoise,0.00013184525596443564,38.79935492306147,0.9996904134750366
0.01,187,Wavelet,4.1456500184722245e-05,43.824073644375076,0.9999032020568848
0.01,187,S-G Filter,4.424280268722214e-05,43.541573692024315,0.9998965263366699
0.01,187,Wiener,3.139339605695568e-05,45.031617008970144,0.9999279379844666
0.01,187,DnResUnet,2.6666948542697355e-05,45.74026677106804,0.9999527931213379
0.01,187,BasicCNN,5.379665526561439e-05,42.69244725167121,0.9998762607574463
0.01,187,DnCNN,1.8918446585303172e-05,47.231145268733314,0.9999585151672363
0.01,187,UNet1D,7.255093078128994e-05,41.39357011474556,0.9998729228973389
0.01,187,TCN,9.92604600469349e-06,50.032237162897914,0.9999794960021973
0.01,188,No Denoise,2.5634657504269853e-05,45.91172480642125,0.9999672174453735
0.01,188,Wavelet,1.038293612509733e-05,49.83679817719147,0.9999879598617554
0.01,188,S-G Filter,1.0979848411807325e-05,49.59403655730193,0.999987006187439
0.01,188,Wiener,1.213078576256521e-05,49.161110671224016,0.999987781047821
0.01,188,DnResUnet,1.614132634131238e-05,47.920607819406904,0.9999828934669495
0.01,188,BasicCNN,2.6751267796498723e-05,45.726556310641946,0.9999666213989258
0.01,188,DnCNN,1.880733179859817e-05,47.256728135586116,0.999980628490448
0.01,188,UNet1D,0.0001232398790307343,39.09248736647781,0.9998375177383423
0.01,188,TCN,1.0743124221335165e-05,49.688694025493156,0.9999889731407166
0.01,189,No Denoise,0.0029179295524954796,25.349251974774543,0.9913541078567505
0.01,189,Wavelet,0.0024188070092350245,26.163987815628367,0.9928069710731506
0.01,189,S-G Filter,0.0016569362487643957,27.80694200900193,0.9950672388076782
0.01,189,Wiener,0.0012394286459311843,29.067784705664643,0.9962016940116882
0.01,189,DnResUnet,0.0005051099578849971,32.966140695952,0.998464047908783
0.01,189,BasicCNN,0.0020636178087443113,26.853707328795537,0.9939960241317749
0.01,189,DnCNN,0.0008534056833013892,30.688444692594423,0.997420072555542
0.01,189,UNet1D,0.0013141960371285677,28.813398467298825,0.9976484179496765
0.01,189,TCN,0.0005931288469582796,32.26850953440712,0.9983316659927368
0.01,190,No Denoise,0.007202770095318556,21.42500447215257,0.9864343404769897
0.01,190,Wavelet,0.006642256863415241,21.776843337652082,0.987507164478302
0.01,190,S-G Filter,0.0052133905701339245,22.828797379350526,0.9902617335319519
0.01,190,Wiener,0.003754571545869112,24.254396154857538,0.992956280708313
0.01,190,DnResUnet,0.0013186672003939748,28.79864796014861,0.9976240396499634
0.01,190,BasicCNN,0.003321540541946888,24.78660442293224,0.9931524991989136
0.01,190,DnCNN,0.0018024533055722713,27.441359773130948,0.9963563084602356
0.01,190,UNet1D,0.0011663440382108092,29.331733261997034,0.9975298047065735
0.01,190,TCN,0.0016707133036106825,27.770980691624672,0.9969372749328613
0.01,191,No Denoise,0.00015129931853152812,38.20163028081661,0.9998331069946289
0.01,191,Wavelet,5.452763434732333e-05,42.6338334354167,0.9999507069587708
0.01,191,S-G Filter,5.582585799857043e-05,42.53164593448085,0.9999496936798096
0.01,191,Wiener,5.7097313401754946e-05,42.43384326119171,0.9999563694000244
0.01,191,DnResUnet,5.139956920174882e-05,42.89040520967514,0.9999772310256958
0.01,191,BasicCNN,8.223946497309953e-05,40.84919723737738,0.9999339580535889
0.01,191,DnCNN,2.9310231184354052e-05,45.32980756051728,0.9999722242355347
0.01,191,UNet1D,0.00016671163029968739,37.78034101439017,0.9998533725738525
0.01,191,TCN,3.73297807527706e-05,44.27944560787371,0.9999666810035706
0.01,192,No Denoise,8.478490053676069e-05,40.71681484977452,0.9998780488967896
0.01,192,Wavelet,1.0210073014604859e-05,49.90971152161219,0.9999855160713196
0.01,192,S-G Filter,1.5912180970190093e-05,47.982702905983004,0.9999772906303406
0.01,192,Wiener,1.5845171219552867e-05,48.00103063554448,0.9999780058860779
0.01,192,DnResUnet,1.950486512214411e-05,47.098570485263025,0.9999882578849792
0.01,192,BasicCNN,3.1265622965293005e-05,45.049329136107296,0.9999555349349976
0.01,192,DnCNN,1.3368136023927946e-05,48.73929144043692,0.9999808669090271
0.01,192,UNet1D,0.00011103913129772991,39.545239445304134,0.9998812675476074
0.01,192,TCN,8.169350621756166e-06,50.87812463981238,0.999988317489624
0.01,193,No Denoise,0.003143184119835496,25.026301783567355,0.9945424795150757
0.01,193,Wavelet,0.0006080688326619565,32.16047256330495,0.9990082383155823
0.01,193,S-G Filter,0.0010013035498559475,29.9943424415609,0.9983144402503967
0.01,193,Wiener,0.0004776411224156618,33.20898289773602,0.9992378354072571
0.01,193,DnResUnet,9.660203795647249e-05,40.150137114321836,0.9998880624771118
0.01,193,BasicCNN,0.0007279004203155637,31.379280298428696,0.9986928701400757
0.01,193,DnCNN,0.0003109468088950962,35.073138957932535,0.9995308518409729
0.01,193,UNet1D,0.0005159986903890967,32.873514006160256,0.9997180700302124
0.01,193,TCN,9.553979180054739e-05,40.198157094622516,0.9999111890792847
0.01,194,No Denoise,0.00011208313662791625,39.50459723893455,0.9997869729995728
0.01,194,Wavelet,5.261900514597073e-05,42.788573672670324,0.9998998641967773
0.01,194,S-G Filter,5.7657380239106715e-05,42.3914509440614,0.9998903274536133
0.01,194,Wiener,5.0608716264832765e-05,42.957746788178724,0.9999043941497803
0.01,194,DnResUnet,2.7863783543580212e-05,45.54959912300675,0.9999683499336243
0.01,194,BasicCNN,5.714958024327643e-05,42.42986955097191,0.999891996383667
0.01,194,DnCNN,3.416817344259471e-05,44.663782370339774,0.9999352693557739
0.01,194,UNet1D,0.0002370203728787601,36.25214322983308,0.9998488426208496
0.01,194,TCN,2.102016514982097e-05,46.773638761586724,0.9999607801437378
0.01,195,No Denoise,0.0002868777955882251,35.42303064952654,0.9995694756507874
0.01,195,Wavelet,0.00012935967242810875,38.882010928453546,0.9998058080673218
0.01,195,S-G Filter,0.00010700299026211724,39.70604085527959,0.999839186668396
0.01,195,Wiener,9.587375825503841e-05,40.183002479345106,0.9998568892478943
0.01,195,DnResUnet,5.170118674868718e-05,42.864994879990746,0.9999222159385681
0.01,195,BasicCNN,0.00011857569188578054,39.260043325727814,0.9998247623443604
0.01,195,DnCNN,7.375908171525225e-05,41.321844987939244,0.9998894929885864
0.01,195,UNet1D,0.00015250907745212317,38.16704306021847,0.9999296069145203
0.01,195,TCN,6.68785214656964e-05,41.74713336741098,0.9998995065689087
0.01,196,No Denoise,0.00040113794966600835,33.967062496341484,0.9992794990539551
0.01,196,Wavelet,0.0003570423577912152,34.47280258219025,0.9993618726730347
0.01,196,S-G Filter,0.00025651362375356257,35.90889564026356,0.999549150466919
0.01,196,Wiener,0.00015787243319209665,38.01693697463189,0.9997633695602417
0.01,196,DnResUnet,0.00012170719855930656,39.14683733995671,0.9998427629470825
0.01,196,BasicCNN,0.0002073753857985139,36.83242793010935,0.9996861815452576
0.01,196,DnCNN,0.00011156687105540186,39.52464746740566,0.9998340010643005
0.01,196,UNet1D,0.00015127452206797898,38.202342104898484,0.9997450709342957
0.01,196,TCN,8.842393435770646e-05,40.534301653877534,0.9998537302017212
0.01,197,No Denoise,2.1698335331166163e-05,46.6357358339664,0.9999685287475586
0.01,197,Wavelet,1.1818385246442631e-05,49.27441857335093,0.9999828338623047
0.01,197,S-G Filter,9.435379979549907e-06,50.25240605334892,0.9999861717224121
0.01,197,Wiener,1.3111352018313482e-05,48.823525223589016,0.9999810457229614
0.01,197,DnResUnet,3.645948163466528e-05,44.38189510250566,0.9999479055404663
0.01,197,BasicCNN,1.569767300679814e-05,48.041647218078374,0.999980092048645
0.01,197,DnCNN,1.2223330486449413e-05,49.12810445908729,0.9999843835830688
0.01,197,UNet1D,0.00010465049126651138,39.80258728588226,0.9998858571052551
0.01,197,TCN,6.034637408447452e-06,52.19348819392846,0.9999912977218628
0.01,198,No Denoise,0.004338440019637346,23.626664024349687,0.9924696087837219
0.01,198,Wavelet,0.0006327920709736645,31.987389712833863,0.9988933801651001
0.01,198,S-G Filter,0.0012760628014802933,28.941279512691025,0.997769296169281
0.01,198,Wiener,0.0009155945153906941,30.382968175076424,0.9984002709388733
0.01,198,DnResUnet,0.0005280076875351369,32.77359754303717,0.9991374611854553
0.01,198,BasicCNN,0.0010312035446986556,29.866556027915614,0.9982168674468994
0.01,198,DnCNN,0.0005455388454720378,32.63174319734658,0.9990633726119995
0.01,198,UNet1D,0.0007926839170977473,31.008999531937054,0.9986141324043274
0.01,198,TCN,0.0005069252802059054,32.95056050105932,0.9991205930709839
0.01,199,No Denoise,1.73899043147685e-05,47.597028076282456,0.9999741315841675
0.01,199,Wavelet,8.304626135213766e-06,50.80679914214198,0.999987781047821
0.01,199,S-G Filter,8.78614082466811e-06,50.56201840123038,0.999987006187439
0.01,199,Wiener,2.441288779664319e-05,46.12380844918444,0.9999642968177795
0.01,199,DnResUnet,1.254372727998998e-05,49.01573396789977,0.9999821782112122
0.01,199,BasicCNN,1.732430791889783e-05,47.61344105807482,0.9999743103981018
0.01,199,DnCNN,1.611655534361489e-05,47.927277761240596,0.9999772906303406
0.01,199,UNet1D,0.00017023130203597248,37.68960579083615,0.9999370574951172
0.01,199,TCN,9.504856279818341e-06,50.22054445590093,0.9999857544898987
0.05,0,No Denoise,0.0005991004290990531,32.225003693509066,0.9990285634994507
0.05,0,Wavelet,0.00025607860879972577,35.91626698252566,0.9995850920677185
0.05,0,S-G Filter,0.00019528270058799535,37.09336227638622,0.9996837377548218
0.05,0,Wiener,0.00017670569650363177,37.52749449812895,0.9997156262397766
0.05,0,DnResUnet,8.294081635540351e-05,40.81231694352972,0.9998693466186523
0.05,0,BasicCNN,0.00018382661801297218,37.35591602747692,0.999708354473114
0.05,0,DnCNN,8.909537427825853e-05,40.50144843410675,0.9998577237129211
0.05,0,UNet1D,0.00012820820847991854,38.92084168394343,0.9998331665992737
0.05,0,TCN,6.106125510996208e-05,42.142342730519566,0.9999013543128967
0.05,1,No Denoise,0.00332268956117332,24.78510232951624,0.990541398525238
0.05,1,Wavelet,0.0009915223345160484,30.036974986570357,0.9973505139350891
0.05,1,S-G Filter,0.0013047234388068318,28.844815356275447,0.9964399337768555
0.05,1,Wiener,0.0008728234097361565,30.59073614180834,0.9977577924728394
0.05,1,DnResUnet,0.00046987179666757584,33.280206220535234,0.9991451501846313
0.05,1,BasicCNN,0.0010981217492371798,29.593495067979156,0.9972705841064453
0.05,1,DnCNN,0.0006371383788064122,31.957662338728525,0.9985014200210571
0.05,1,UNet1D,0.0002747121616266668,35.611221137485735,0.9993451237678528
0.05,1,TCN,0.00047546980204060674,33.2287706068996,0.9990230202674866
0.05,2,No Denoise,0.043728213757276535,13.59238262678062,0.8284317851066589
0.05,2,Wavelet,0.014716628938913345,18.32191660167983,0.9447793364524841
0.05,2,S-G Filter,0.019453544169664383,17.11001264615505,0.9222633242607117
0.05,2,Wiener,0.016574537381529808,17.805585845191278,0.9367737174034119
0.05,2,DnResUnet,0.003382301889359951,24.707876317968527,0.9924332499504089
0.05,2,BasicCNN,0.018878355622291565,17.24035837117738,0.9303866028785706
0.05,2,DnCNN,0.010917752049863338,19.618667730634808,0.9650305509567261
0.05,2,UNet1D,0.0036699092015624046,24.35344680638435,0.9909670948982239
0.05,2,TCN,0.007045216858386993,21.521056343571328,0.9847934246063232
0.05,3,No Denoise,0.0028176147025078535,25.50118395192325,0.9943869709968567
0.05,3,Wavelet,0.0011528163449838758,29.38239874589989,0.9977244734764099
0.05,3,S-G Filter,0.0012360215187072754,29.07973968264617,0.997564435005188
0.05,3,Wiener,0.0009099727030843496,30.4097163523676,0.9982012510299683
0.05,3,DnResUnet,0.00030626438092440367,35.139035094536055,0.9993636608123779
0.05,3,BasicCNN,0.0007284441380761564,31.376037471959528,0.9984961152076721
0.05,3,DnCNN,0.00045087901526130736,33.459399770870775,0.9990811944007874
0.05,3,UNet1D,0.0003368592879269272,34.72551473723791,0.99935382604599
0.05,3,TCN,0.00036865248694084585,34.33382831987268,0.9992524981498718
0.05,4,No Denoise,0.0007118280627764761,31.47624894572226,0.9967053532600403
0.05,4,Wavelet,0.0002578477142378688,35.88636714163337,0.9988263249397278
0.05,4,S-G Filter,0.00024729277356527746,36.06788574486171,0.9988698959350586
0.05,4,Wiener,0.00030245445668697357,35.19340011750778,0.998680830001831
0.05,4,DnResUnet,8.998668636195362e-05,40.45821740196746,0.9996724724769592
0.05,4,BasicCNN,0.0002657559234648943,35.75517046656228,0.9988569617271423
0.05,4,DnCNN,0.00011166837066411972,39.52069820539133,0.9995232820510864
0.05,4,UNet1D,0.00010386861686129123,39.83515651507201,0.9995442032814026
0.05,4,TCN,9.466944902669638e-05,40.237901504558955,0.9995912313461304
0.05,5,No Denoise,0.0017468627775087953,27.577412091048565,0.9964646100997925
0.05,5,Wavelet,0.00016804138431325555,37.74583749431524,0.9996613264083862
0.05,5,S-G Filter,0.0003202356747351587,34.94530288664065,0.9993541240692139
0.05,5,Wiener,0.00021120400924701244,36.752978419273944,0.9995741844177246
0.05,5,DnResUnet,1.807575608836487e-05,47.429035276081464,0.9999665021896362
0.05,5,BasicCNN,0.0002966499887406826,35.27755663810126,0.9993902444839478
0.05,5,DnCNN,0.00010002640192396939,39.99885353034921,0.9998034834861755
0.05,5,UNet1D,0.00036855481448583305,34.3349791117439,0.9998435974121094
0.05,5,TCN,2.5238428861484863e-05,45.97937684214961,0.9999547004699707
0.05,6,No Denoise,0.014279079623520374,18.452997846682585,0.9764103889465332
0.05,6,Wavelet,0.004144586157053709,23.825188278834993,0.9941288828849792
0.05,6,S-G Filter,0.004912096541374922,23.087331062450676,0.9927208423614502
0.05,6,Wiener,0.005381623283028603,22.690867063916713,0.9921489953994751
0.05,6,DnResUnet,0.0018839876865968108,27.24921940004147,0.99806809425354
0.05,6,BasicCNN,0.005534498021006584,22.56921763510313,0.9927341938018799
0.05,6,DnCNN,0.0037538439501076937,24.2552378526176,0.9949745535850525
0.05,6,UNet1D,0.0022893166169524193,26.402941393978598,0.9963761568069458
0.05,6,TCN,0.0023467554710805416,26.295321609736355,0.9969934225082397
0.05,7,No Denoise,0.0016976031474769115,27.701638282291462,0.9968795776367188
0.05,7,Wavelet,0.001405953662469983,28.520289925915957,0.9974803328514099
0.05,7,S-G Filter,0.001020144671201706,29.91338234660349,0.9982792735099792
0.05,7,Wiener,0.0007380692986771464,31.319028595588584,0.998939037322998
0.05,7,DnResUnet,0.00027712149312719703,35.57329789683116,0.999725341796875
0.05,7,BasicCNN,0.0009679264621809125,30.141576367848018,0.9986482262611389
0.05,7,DnCNN,0.0005377556080929935,32.69415051789145,0.9993191957473755
0.05,7,UNet1D,0.00011858785728691146,39.25959777947044,0.9997762441635132
0.05,7,TCN,0.00031938368920236826,34.95687266877199,0.9996560215950012
0.05,8,No Denoise,0.003535662777721882,24.515291635567383,0.9951577186584473
0.05,8,Wavelet,0.0013429966056719422,28.719250849782007,0.9984573125839233
0.05,8,S-G Filter,0.0014563819859176874,28.36724701521209,0.998283863067627
0.05,8,Wiener,0.0010240909177809954,29.896614854131002,0.9989888668060303
0.05,8,DnResUnet,0.0006806179299019277,31.670966142250748,0.9994914531707764
0.05,8,BasicCNN,0.0016344910254701972,27.866174596657302,0.9984222054481506
0.05,8,DnCNN,0.0007934598834253848,31.004750258686933,0.9993623495101929
